,Unnamed: 0,date,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ind,elevator_id,x_x,y_x,primary_axis,z,sax,loss,threshold,anomaly,anomaly_x,anomaly_y,trip
830,830,2018-07-09 12:05:51.244,1230,1230,1230,up,1,-0.059044665002511,-0.654744208772383,-1.0625,-0.180171907971468,0,,,False,False,False,norm
831,831,2018-07-09 12:05:51.286,1231,1231,1231,up,1,-0.335455916946731,-0.296104213422418,-1.066406,-0.157734466384469,0,,,False,False,False,norm
832,832,2018-07-09 12:05:51.328,1232,1232,1232,up,1,-0.748928981703596,0.056308472110177,-1.066406,-0.163283848099268,0,,,False,False,False,norm
833,833,2018-07-09 12:05:51.369,1233,1233,1233,up,1,-1.18528372387051,0.324123747660546,-1.066406,-0.185563897763459,0,,,False,False,False,norm
834,834,2018-07-09 12:05:51.411,1234,1234,1234,up,1,-1.48379358569775,0.467951788017009,-1.066406,-0.211235812891603,0,,,False,False,False,norm
835,835,2018-07-09 12:05:51.453,1235,1235,1235,up,1,-1.52075932694436,0.51073850552702,-1.066406,-0.226585189929849,0,,,False,False,False,norm
836,836,2018-07-09 12:05:51.494,1236,1236,1236,up,1,-1.31680296723152,0.540524692900071,-1.070313,-0.219007952765074,0,,,False,False,False,norm
837,837,2018-07-09 12:05:51.536,1237,1237,1237,up,1,-1.03359461186817,0.623368171570868,-1.066406,-0.184749624008361,0,,,False,False,False,norm
838,838,2018-07-09 12:05:51.578,1238,1238,1238,up,1,-0.843235374504173,0.704415707980729,-1.066406,-0.135137004451246,0,,,False,False,False,norm
839,839,2018-07-09 12:05:51.619,1239,1239,1239,up,1,-0.802762209051742,0.644600173928418,-1.0625,-0.09019297976408,0,,,False,False,False,norm
840,840,2018-07-09 12:05:51.661,1240,1240,1240,up,1,-0.849894460918907,0.354956416558651,-1.066406,-0.064649107153901,0,,,False,False,False,norm
841,841,2018-07-09 12:05:51.703,1241,1241,1241,up,1,-0.885303693920103,-0.142112519001887,-1.0625,-0.059395250931358,0,,,False,False,False,norm
842,842,2018-07-09 12:05:51.744,1242,1242,1242,up,1,-0.834638361049495,-0.761114144202904,-1.070313,-0.063218004564337,0,,,False,False,False,norm
843,843,2018-07-09 12:05:51.786,1243,1243,1243,up,1,-0.664108452675805,-1.416590922529,-1.066406,-0.06470611081557,0,,,False,False,False,norm
844,844,2018-07-09 12:05:51.828,1244,1244,1244,up,1,-0.385162991242898,-2.03726761732696,-1.0625,-0.063533604178243,0,,,False,False,False,norm
845,845,2018-07-09 12:05:51.869,1245,1245,1245,up,1,-0.050437879541319,-2.55015974941019,-1.066406,-0.064790961682315,0,,,False,False,False,norm
846,846,2018-07-09 12:05:51.911,1246,1246,1246,up,1,0.275140631787421,-2.88066188746821,-1.066406,-0.067736566142704,0,,,False,False,False,norm
847,847,2018-07-09 12:05:51.953,1247,1247,1247,up,1,0.539816067042153,-2.97366574641964,-1.0625,-0.065734612807195,0,,,False,False,False,norm
848,848,2018-07-09 12:05:51.994,1248,1248,1248,up,1,0.715176863782135,-2.82663099883708,-1.070313,-0.04906943773126,0,,,False,False,False,norm
849,849,2018-07-09 12:05:52.036,1249,1249,1249,up,1,0.809739960089821,-2.51025676046641,-1.066406,-0.010998269305165,0,,,False,False,False,norm
850,850,2018-07-09 12:05:52.078,1250,1250,1250,up,1,0.856514975085901,-2.13568012984127,-1.0625,0.042496609879869,0,,,False,False,False,norm
851,851,2018-07-09 12:05:52.119,1251,1251,1251,up,1,0.87438981101027,-1.79146507608854,-1.066406,0.095856226020369,0,,,False,False,False,norm
852,852,2018-07-09 12:05:52.161,1252,1252,1252,up,1,0.848776027833946,-1.51242495452616,-1.0625,0.13472117498066,0,,,False,False,False,norm
853,853,2018-07-09 12:05:52.203,1253,1253,1253,up,1,0.74633864435488,-1.28873756233946,-1.0625,0.151098617161482,0,,,False,False,False,norm
854,854,2018-07-09 12:05:52.244,1254,1254,1254,up,1,0.564310482692322,-1.099115614413,-1.066406,0.146523855944084,0,,,False,False,False,norm
855,855,2018-07-09 12:05:52.286,1255,1255,1255,up,1,0.368604829625478,-0.95405310190063,-1.066406,0.128085469761027,0,,,False,False,False,norm
856,856,2018-07-09 12:05:52.328,1256,1256,1256,up,1,0.257749274411482,-0.895079065268285,-1.058594,0.100133139597258,0,,,False,False,False,norm
857,857,2018-07-09 12:05:52.369,1257,1257,1257,up,1,0.280250455025666,-0.935806766412235,-1.0625,0.073767161213433,0,,,False,False,False,norm
858,858,2018-07-09 12:05:52.411,1258,1258,1258,up,1,0.394202877104146,-1.02501155438549,-1.074219,0.079540086872838,0,,,False,False,False,norm
859,859,2018-07-09 12:05:52.453,1259,1259,1259,up,1,0.513568738034364,-1.08611827213704,-1.066406,0.14591966148108,0,,,False,False,False,norm
860,860,2018-07-09 12:05:52.494,1260,1260,1260,up,1,0.580578606920041,-1.08123255371286,-1.066406,0.264448171713787,1,0.980211186408997,1.7,False,False,False,norm
861,861,2018-07-09 12:05:52.536,1261,1261,1261,up,1,0.574929366061643,-1.00822193712132,-1.058594,0.388228749023603,1,2.59876916408539,1.7,True,False,False,norm
862,862,2018-07-09 12:05:52.578,1262,1262,1262,up,1,0.478922978073336,-0.847082730704365,-1.0625,0.458798771650466,1,1.13051631450653,1.7,False,False,False,norm
863,863,2018-07-09 12:05:52.619,1263,1263,1263,up,1,0.2630079202191,-0.565687325337999,-1.066406,0.424675072871716,1,1.80587728023529,1.7,True,False,False,norm
864,864,2018-07-09 12:05:52.661,1264,1264,1264,up,1,-0.091088544775952,-0.186097938993268,-1.066406,0.232674596362269,0,,,False,False,False,norm
865,865,2018-07-09 12:05:52.703,1265,1265,1265,up,1,-0.54385439814834,0.196714892402804,-1.0625,-0.187396897679849,0,,,False,False,False,norm
866,866,2018-07-09 12:05:52.744,1266,1266,1266,up,1,-0.990307370674925,0.472947128195067,-1.0625,-0.909809721493451,-2,1.40042417049408,1.7,False,False,False,norm
867,867,2018-07-09 12:05:52.786,1267,1267,1267,up,1,-1.30959390552065,0.589837660263981,-1.070313,-1.97289306094668,-2,2.38801610469818,1.7,True,False,False,norm
868,868,2018-07-09 12:05:52.828,1268,1268,1268,up,1,-1.40011226519392,0.574903908935626,-1.058594,-3.3304823401389,-2,1.80341639518738,1.7,True,False,False,norm
869,869,2018-07-09 12:05:52.869,1269,1269,1269,up,1,-1.19184483468853,0.49987380382836,-1.085938,-4.79664533361606,-2,1.20234851837158,1.7,False,False,False,norm
870,870,2018-07-09 12:05:52.911,1270,1270,1270,up,1,-0.688890110883417,0.425191481692131,-1.109375,-6.02503995741987,-2,0.61056399345398,1.7,False,False,False,norm
871,871,2018-07-09 12:05:52.953,1271,1271,1271,up,1,-0.014656850864427,0.36258563115777,-1.128906,-6.58946299973798,-2,0.015805673599243,1.7,False,False,False,norm
872,872,2018-07-09 12:05:52.994,1272,1272,1272,up,1,0.603965369790452,0.2798340593094,-1.152344,-6.15611252975881,-2,0.015805673599243,1.7,False,False,False,norm
873,873,2018-07-09 12:05:53.036,1273,1273,1273,up,1,0.921463256155825,0.133236213182027,-1.109375,-4.66237793113412,-2,0.015805673599243,1.7,False,False,False,norm
874,874,2018-07-09 12:05:53.078,1274,1274,1274,up,1,0.793976472401372,-0.098122174944838,-1.101563,-2.39361902355987,-2,0.015805673599243,1.7,False,False,False,norm
875,875,2018-07-09 12:05:53.119,1275,1275,1275,up,1,0.255062067868248,-0.374472884837554,-1.039063,0.093362019439927,0,,,False,False,False,norm
876,876,2018-07-09 12:05:53.161,1276,1276,1276,up,1,-0.492095138557548,-0.607746534829936,-1.027344,2.15871599646166,2,0.015805673599243,1.7,False,False,False,norm
877,877,2018-07-09 12:05:53.203,1277,1277,1277,up,1,-1.15261751824013,-0.740067460443825,-1.003906,3.30031809746276,2,3.19821138381958,1.7,True,False,False,norm
878,878,2018-07-09 12:05:53.244,1278,1278,1278,up,1,-1.51484675711002,-0.770140570636804,-1.019531,3.31811258091672,2,2.34998881816864,1.7,True,False,False,norm
879,879,2018-07-09 12:05:53.286,1279,1279,1279,up,1,-1.59746441191744,-0.70360111993601,-1.039063,2.36188714267004,2,1.60316069126129,1.7,False,False,False,norm
880,880,2018-07-09 12:05:53.328,1280,1280,1280,up,1,-1.57740322587392,-0.537226237059341,-1.066406,0.857943286746959,2,0.802122616767883,1.7,False,False,False,norm
881,881,2018-07-09 12:05:53.369,1281,1281,1281,up,1,-1.60795208672533,-0.290675912285324,-1.097656,-0.651347423686036,-1,0.001271390914917,1.7,False,False,False,norm
882,882,2018-07-09 12:05:53.411,1282,1282,1282,up,1,-1.72207633793522,-0.017331277838739,-1.097656,-1.69541880997099,-2,3.38165347576141,1.7,True,False,False,norm
883,883,2018-07-09 12:05:53.453,1283,1283,1283,up,1,-1.82915762444721,0.221017458712487,-1.109375,-2.02149703811446,-2,2.58963739871979,1.7,True,False,False,norm
884,884,2018-07-09 12:05:53.494,1284,1284,1284,up,1,-1.78752541151469,0.391430396550168,-1.074219,-1.64816243216972,-2,1.62248952388763,1.7,False,False,False,norm
885,885,2018-07-09 12:05:53.536,1285,1285,1285,up,1,-1.52562647143552,0.514990222194503,-1.074219,-0.814252080050631,-1,1.00200126171112,1.7,False,False,False,norm
886,886,2018-07-09 12:05:53.578,1286,1286,1286,up,1,-1.09377126063618,0.627251354699479,-1.050781,0.137383860012141,0,,,False,False,False,norm
887,887,2018-07-09 12:05:53.619,1287,1287,1287,up,1,-0.618695128107571,0.700901513790007,-1.039063,0.88129647232622,2,2.56007505655289,1.7,True,False,False,norm
888,888,2018-07-09 12:05:53.661,1288,1288,1288,up,1,-0.236316033336205,0.665967853074658,-1.035156,1.21652368503699,2,2.99855790138245,1.7,True,False,False,norm
889,889,2018-07-09 12:05:53.703,1289,1289,1289,up,1,-0.011700459295877,0.488214839720341,-1.0625,1.13077556847512,2,2.20722591876984,1.7,True,False,False,norm
890,890,2018-07-09 12:05:53.744,1290,1290,1290,up,1,0.098556700956729,0.186252385109193,-1.0625,0.766499190893586,1,1.4083477973938,1.7,False,False,False,norm
891,891,2018-07-09 12:05:53.786,1291,1291,1291,up,1,0.167437017218172,-0.170323447343016,-1.070313,0.318727757313582,1,2.47661182880402,1.7,True,False,False,norm
892,892,2018-07-09 12:05:53.828,1292,1292,1292,up,1,0.210038684570714,-0.469459557965476,-1.082031,-0.052396183427081,0,,,False,False,False,norm
893,893,2018-07-09 12:05:53.869,1293,1293,1293,up,1,0.209213627635152,-0.616905301966251,-1.066406,-0.271439909550379,-1,0.404069519042969,1.7,False,False,False,norm
894,894,2018-07-09 12:05:53.911,1294,1294,1294,up,1,0.190523335172276,-0.61334381390901,-1.066406,-0.352475664455387,-1,2.98139092922211,1.7,True,False,False,norm
895,895,2018-07-09 12:05:53.953,1295,1295,1295,up,1,0.221411116075407,-0.571182658692805,-1.066406,-0.355546212854036,-1,1.41941123008728,1.7,False,False,False,norm
896,896,2018-07-09 12:05:53.994,1296,1296,1296,up,1,0.33284969836173,-0.616330055079657,-1.0625,-0.339943275533567,-1,1.74783775806427,1.7,True,False,False,norm
897,897,2018-07-09 12:05:54.036,1297,1297,1297,up,1,0.469743517487949,-0.751642257303813,-1.066406,-0.342426845067606,-1,1.30173778533936,1.7,False,False,False,norm
898,898,2018-07-09 12:05:54.078,1298,1298,1298,up,1,0.531507621876633,-0.853698929917014,-1.066406,-0.371457240308373,-1,0.980211186408997,1.7,False,False,False,norm
899,899,2018-07-09 12:05:54.119,1299,1299,1299,up,1,0.45884594463363,-0.802820392402814,-1.070313,-0.415094516131355,-1,0.980211186408997,1.7,False,False,False,norm
900,900,2018-07-09 12:05:54.161,1300,1300,1300,up,1,0.277914797742164,-0.574723887583574,-1.066406,-0.456131064798082,-1,0.980211186408997,1.7,False,False,False,norm
901,901,2018-07-09 12:05:54.203,1301,1301,1301,up,1,0.058061068382181,-0.217864116846775,-1.070313,-0.480819593585397,-1,0.980211186408997,1.7,False,False,False,norm
902,902,2018-07-09 12:05:54.244,1302,1302,1302,up,1,-0.155363441739713,0.200008531675143,-1.066406,-0.479296431718412,-1,0.980211186408997,1.7,False,False,False,norm
903,903,2018-07-09 12:05:54.286,1303,1303,1303,up,1,-0.342812884529948,0.596508968833174,-1.070313,-0.444213688944113,-1,0.980211186408997,1.7,False,False,False,norm
904,904,2018-07-09 12:05:54.328,1304,1304,1304,up,1,-0.480985341486807,0.875560816346038,-1.070313,-0.373887626329045,-1,0.980211186408997,1.7,False,False,False,norm
905,905,2018-07-09 12:05:54.369,1305,1305,1305,up,1,-0.56157621940761,0.970827372671479,-1.066406,-0.280362977867212,-1,0.980211186408997,1.7,False,False,False,norm
906,906,2018-07-09 12:05:54.411,1306,1306,1306,up,1,-0.612924140301514,0.882733246759072,-1.0625,-0.188288582326079,0,,,False,False,False,norm
907,907,2018-07-09 12:05:54.453,1307,1307,1307,up,1,-0.662525597323508,0.671853943112949,-1.066406,-0.118232947257826,0,,,False,False,False,norm
908,908,2018-07-09 12:05:54.494,1308,1308,1308,up,1,-0.701603379352933,0.408872834472317,-1.066406,-0.075617046644206,0,,,False,False,False,norm
909,909,2018-07-09 12:05:54.536,1309,1309,1309,up,1,-0.712900975418575,0.119177875025428,-1.066406,-0.058164042202077,0,,,False,False,False,norm
910,910,2018-07-09 12:05:54.578,1310,1310,1310,up,1,-0.699499108030109,-0.199809937780981,-1.0625,-0.064504262078995,0,,,False,False,False,norm
911,911,2018-07-09 12:05:54.619,1311,1311,1311,up,1,-0.66846060525995,-0.517956539478828,-1.070313,-0.09264383696161,0,,,False,False,False,norm
912,912,2018-07-09 12:05:54.661,1312,1312,1312,up,1,-0.631501902166108,-0.778395653453291,-1.0625,-0.139596902501935,0,,,False,False,False,norm
913,913,2018-07-09 12:05:54.703,1313,1313,1313,up,1,-0.622190808712212,-0.931515886329711,-1.066406,-0.202330003178552,0,,,False,False,False,norm
914,914,2018-07-09 12:05:54.744,1314,1314,1314,up,1,-0.6818888706463,-0.932158109464402,-1.070313,-0.274615624169709,-1,0.980211186408997,1.7,False,False,False,norm
915,915,2018-07-09 12:05:54.786,1315,1315,1315,up,1,-0.84351372721883,-0.771111472889411,-1.066406,-0.351268002616585,-1,0.980211186408997,1.7,False,False,False,norm
916,916,2018-07-09 12:05:54.828,1316,1316,1316,up,1,-1.11080805518127,-0.515921704579777,-1.0625,-0.431682227777652,-1,0.980211186408997,1.7,False,False,False,norm
917,917,2018-07-09 12:05:54.869,1317,1317,1317,up,1,-1.43155767635733,-0.265657611941543,-1.070313,-0.506183975004834,-1,0.980211186408997,1.7,False,False,False,norm
918,918,2018-07-09 12:05:54.911,1318,1318,1318,up,1,-1.71181780669829,-0.084081673862648,-1.074219,-0.550797692182373,-1,0.980211186408997,1.7,False,False,False,norm
919,919,2018-07-09 12:05:54.953,1319,1319,1319,up,1,-1.85880368749767,0.012252975235971,-1.066406,-0.548011891371362,-1,0.980211186408997,1.7,False,False,False,norm
920,920,2018-07-09 12:05:54.994,1320,1320,1320,up,1,-1.82653640737931,0.042004279604052,-1.070313,-0.501024292874005,-1,0.980211186408997,1.7,False,False,False,norm
921,921,2018-07-09 12:05:55.036,1321,1321,1321,up,1,-1.63817486360198,0.051725712162686,-1.066406,-0.425459058272299,-1,0.980211186408997,1.7,False,False,False,norm
922,922,2018-07-09 12:05:55.078,1322,1322,1322,up,1,-1.35653129951304,0.098683610422667,-1.066406,-0.33813845944754,-1,0.980211186408997,1.7,False,False,False,norm
923,923,2018-07-09 12:05:55.119,1323,1323,1323,up,1,-1.04856285196417,0.207667811724489,-1.070313,-0.253367303591916,-1,0.980211186408997,1.7,False,False,False,norm
924,924,2018-07-09 12:05:55.161,1324,1324,1324,up,1,-0.77163236017072,0.339859794307678,-1.0625,-0.18569548563053,0,,,False,False,False,norm
925,925,2018-07-09 12:05:55.203,1325,1325,1325,up,1,-0.546457587070789,0.413653622773066,-1.066406,-0.149708422312278,0,,,False,False,False,norm
926,926,2018-07-09 12:05:55.244,1326,1326,1326,up,1,-0.344642440214594,0.352373903744336,-1.0625,-0.150266737702091,0,,,False,False,False,norm
927,927,2018-07-09 12:05:55.286,1327,1327,1327,up,1,-0.136174474376329,0.135866217205103,-1.066406,-0.173676045786227,0,,,False,False,False,norm
928,928,2018-07-09 12:05:55.328,1328,1328,1328,up,1,0.049176597403544,-0.167539927913936,-1.070313,-0.190910195544848,0,,,False,False,False,norm
929,929,2018-07-09 12:05:55.369,1329,1329,1329,up,1,0.123914692331872,-0.428940612683048,-1.070313,-0.176513073102133,0,,,False,False,False,norm
930,930,2018-07-09 12:05:55.411,1330,1330,1330,up,1,0.025775751840116,-0.550404100993213,-1.066406,-0.130592904837981,0,,,False,False,False,norm
931,931,2018-07-09 12:05:55.453,1331,1331,1331,up,1,-0.223449838556867,-0.54483872078158,-1.0625,-0.079815286020699,0,,,False,False,False,norm
932,932,2018-07-09 12:05:55.494,1332,1332,1332,up,1,-0.573718443446174,-0.486592284118354,-1.066406,-0.057353066144441,0,,,False,False,False,norm
933,933,2018-07-09 12:05:55.536,1333,1333,1333,up,1,-1.00851042151269,-0.401166348159847,-1.0625,-0.085735826485769,0,,,False,False,False,norm
934,934,2018-07-09 12:05:55.578,1334,1334,1334,up,1,-1.50568507603101,-0.254861691560206,-1.066406,-0.172048735188148,0,,,False,False,False,norm
935,935,2018-07-09 12:05:55.619,1335,1335,1335,up,1,-1.97721988591817,-0.002403580385457,-1.070313,-0.31129860886215,-1,0.980211186408997,1.7,False,False,False,norm
936,936,2018-07-09 12:05:55.661,1336,1336,1336,up,1,-2.28421911310466,0.374335578566385,-1.0625,-0.494552281477352,-1,0.980211186408997,1.7,False,False,False,norm
937,937,2018-07-09 12:05:55.703,1337,1337,1337,up,1,-2.31729615289478,0.834718640538813,-1.0625,-0.70239423987623,-1,0.980211186408997,1.7,False,False,False,norm
938,938,2018-07-09 12:05:55.744,1338,1338,1338,up,1,-2.07185957203984,1.29520109202294,-1.070313,-0.878971380627356,-2,0.980211186408997,1.7,False,False,False,norm
939,939,2018-07-09 12:05:55.786,1339,1339,1339,up,1,-1.64598198445853,1.68141663149926,-1.074219,-0.925113078847436,-2,0.788366603851318,1.7,False,False,False,norm
940,940,2018-07-09 12:05:55.828,1340,1340,1340,up,1,-1.17670576583596,1.92589293247747,-1.09375,-0.742512214542445,-1,0.594201111793518,1.7,False,False,False,norm
941,941,2018-07-09 12:05:55.869,1341,1341,1341,up,1,-0.787488500122128,1.94365142923077,-1.070313,-0.311998180647368,-1,2.44930288791656,1.7,True,False,False,norm
942,942,2018-07-09 12:05:55.911,1342,1342,1342,up,1,-0.554573838287713,1.75334629045873,-1.066406,0.262489581679421,1,0.590262079238892,1.7,False,False,False,norm
943,943,2018-07-09 12:05:55.953,1343,1343,1343,up,1,-0.500374669928689,1.54294914241975,-1.054688,0.789030058226209,1,2.99449212551117,1.7,True,False,False,norm
944,944,2018-07-09 12:05:55.994,1344,1344,1344,up,1,-0.624285286030499,1.41969253446863,-1.027344,1.07726290819305,2,1.21547207832336,1.7,False,False,False,norm
945,945,2018-07-09 12:05:56.036,1345,1345,1345,up,1,-0.906454789993752,1.31283759114803,-1.058594,1.04234763814761,2,1.59873886108398,1.7,False,False,False,norm
946,946,2018-07-09 12:05:56.078,1346,1346,1346,up,1,-1.28443306798753,1.20085106804092,-1.0625,0.749280954452039,1,1.00138432979584,1.7,False,False,False,norm
947,947,2018-07-09 12:05:56.119,1347,1347,1347,up,1,-1.66672150423608,1.13304972789901,-1.070313,0.348940234767824,1,2.59005596637726,1.7,True,False,False,norm
948,948,2018-07-09 12:05:56.161,1348,1348,1348,up,1,-1.95615835977582,1.11402742150282,-1.074219,-0.018369834729069,0,,,False,False,False,norm
949,949,2018-07-09 12:05:56.203,1349,1349,1349,up,1,-2.07319386636374,1.09467547958622,-1.066406,-0.272545694504285,-1,0.594949531555176,1.7,False,False,False,norm
950,950,2018-07-09 12:05:56.244,1350,1350,1350,up,1,-2.0158930163466,0.975199712372936,-1.070313,-0.393330827803783,-1,2.98139092922211,1.7,True,False,False,norm
951,951,2018-07-09 12:05:56.286,1351,1351,1351,up,1,-1.86734618482628,0.718012164174487,-1.070313,-0.397842897108333,-1,1.41941123008728,1.7,False,False,False,norm
952,952,2018-07-09 12:05:56.328,1352,1352,1352,up,1,-1.704001735108,0.397841495278806,-1.0625,-0.323255898630744,-1,1.74783775806427,1.7,True,False,False,norm
953,953,2018-07-09 12:05:56.369,1353,1353,1353,up,1,-1.52601616428914,0.054809738322536,-1.066406,-0.211261005903316,0,,,False,False,False,norm
954,954,2018-07-09 12:05:56.411,1354,1354,1354,up,1,-1.26855772927574,-0.311808958361136,-1.066406,-0.092268879817747,0,,,False,False,False,norm
955,955,2018-07-09 12:05:56.453,1355,1355,1355,up,1,-0.878199075821984,-0.679272802150299,-1.0625,0.016255542365931,0,,,False,False,False,norm
956,956,2018-07-09 12:05:56.494,1356,1356,1356,up,1,-0.378962902702654,-1.03082222562154,-1.066406,0.104947846109986,0,,,False,False,False,norm
957,957,2018-07-09 12:05:56.536,1357,1357,1357,up,1,0.163316957648247,-1.33081894230972,-1.0625,0.170930371136317,0,,,False,False,False,norm
958,958,2018-07-09 12:05:56.578,1358,1358,1358,up,1,0.701460549997773,-1.52866987908167,-1.066406,0.214559114504538,0,,,False,False,False,norm
959,959,2018-07-09 12:05:56.619,1359,1359,1359,up,1,1.2019474206049,-1.62088323078712,-1.0625,0.234843151104602,0,,,False,False,False,norm
960,960,2018-07-09 12:05:56.661,1360,1360,1360,up,1,1.62428133229148,-1.67802516928971,-1.066406,0.226458329867723,0,,,False,False,False,norm
961,961,2018-07-09 12:05:56.703,1361,1361,1361,up,1,1.91866594219806,-1.80887010662675,-1.058594,0.181315067948321,0,,,False,False,False,norm
962,962,2018-07-09 12:05:56.744,1362,1362,1362,up,1,2.0139469900171,-2.03107040227526,-1.0625,0.100570262008795,0,,,False,False,False,norm
963,963,2018-07-09 12:05:56.786,1363,1363,1363,up,1,1.84606513402756,-2.23445680231039,-1.070313,0.006075506025915,0,,,False,False,False,norm
964,964,2018-07-09 12:05:56.828,1364,1364,1364,up,1,1.44643105408569,-2.29107348613049,-1.066406,-0.071518210689275,0,,,False,False,False,norm
965,965,2018-07-09 12:05:56.869,1365,1365,1365,up,1,0.936998947778193,-2.14011225383359,-1.066406,-0.115159088665293,0,,,False,False,False,norm
966,966,2018-07-09 12:05:56.911,1366,1366,1366,up,1,0.414571921018424,-1.81312724019994,-1.066406,-0.124974743323553,0,,,False,False,False,norm
967,967,2018-07-09 12:05:56.953,1367,1367,1367,up,1,-0.094574754912489,-1.38934908689063,-1.066406,-0.109668521467036,0,,,False,False,False,norm
968,968,2018-07-09 12:05:56.994,1368,1368,1368,up,1,-0.583967033151756,-0.93450259390096,-1.0625,-0.079962244393123,0,,,False,False,False,norm
969,969,2018-07-09 12:05:57.036,1369,1369,1369,up,1,-1.01644343257917,-0.487327222759644,-1.066406,-0.040921248312496,0,,,False,False,False,norm
970,970,2018-07-09 12:05:57.078,1370,1370,1370,up,1,-1.3224794448396,-0.076215735089135,-1.070313,0.008951394159113,0,,,False,False,False,norm
971,971,2018-07-09 12:05:57.119,1371,1371,1371,up,1,-1.44995190398183,0.264316641282182,-1.0625,0.063806580840429,0,,,False,False,False,norm
972,972,2018-07-09 12:05:57.161,1372,1372,1372,up,1,-1.39113030052842,0.506901372090931,-1.0625,0.104409494031798,0,,,False,False,False,norm
973,973,2018-07-09 12:05:57.203,1373,1373,1373,up,1,-1.17411496192076,0.635710113279083,-1.0625,0.114523892670757,0,,,False,False,False,norm
974,974,2018-07-09 12:05:57.244,1374,1374,1374,up,1,-0.881403073690175,0.643711837118232,-1.066406,0.095392223755476,0,,,False,False,False,norm
975,975,2018-07-09 12:05:57.286,1375,1375,1375,up,1,-0.646607302159495,0.537506083687166,-1.066406,0.059417384781848,0,,,False,False,False,norm
976,976,2018-07-09 12:05:57.328,1376,1376,1376,up,1,-0.577334029262552,0.336540509517486,-1.0625,0.017118744642212,0,,,False,False,False,norm
977,977,2018-07-09 12:05:57.369,1377,1377,1377,up,1,-0.674944152474773,0.079790749019963,-1.066406,-0.02352915208197,0,,,False,False,False,norm
978,978,2018-07-09 12:05:57.411,1378,1378,1378,up,1,-0.854760448369913,-0.188697701067962,-1.070313,-0.054444836976109,0,,,False,False,False,norm
979,979,2018-07-09 12:05:57.453,1379,1379,1379,up,1,-1.05046541439483,-0.430580920741093,-1.0625,-0.076058942010116,0,,,False,False,False,norm
980,980,2018-07-09 12:05:57.494,1380,1380,1380,up,1,-1.23486430275259,-0.595955306628117,-1.0625,-0.097948131867093,0,,,False,False,False,norm
981,981,2018-07-09 12:05:57.536,1381,1381,1381,up,1,-1.3299692661748,-0.63536107708426,-1.066406,-0.12027868834742,0,,,False,False,False,norm
982,982,2018-07-09 12:05:57.578,1382,1382,1382,up,1,-1.21239072798713,-0.544090057693715,-1.070313,-0.12670816561839,0,,,False,False,False,norm
983,983,2018-07-09 12:05:57.619,1383,1383,1383,up,1,-0.850169507153434,-0.386643039241041,-1.066406,-0.102921377629362,0,,,False,False,False,norm
984,984,2018-07-09 12:05:57.661,1384,1384,1384,up,1,-0.358410654647161,-0.246770818200006,-1.066406,-0.053409269257655,0,,,False,False,False,norm
985,985,2018-07-09 12:05:57.703,1385,1385,1385,up,1,0.103301969193789,-0.154407901116014,-1.0625,0.002616790302862,0,,,False,False,False,norm
986,986,2018-07-09 12:05:57.744,1386,1386,1386,up,1,0.441528697025166,-0.094320216337841,-1.066406,0.045191287308806,0,,,False,False,False,norm
987,987,2018-07-09 12:05:57.786,1387,1387,1387,up,1,0.631163035092845,-0.040049765479398,-1.0625,0.061558855379461,0,,,False,False,False,norm
988,988,2018-07-09 12:05:57.828,1388,1388,1388,up,1,0.677421535099163,0.041009345102605,-1.066406,0.046456052197191,0,,,False,False,False,norm
989,989,2018-07-09 12:05:57.869,1389,1389,1389,up,1,0.617996348617001,0.169213499204307,-1.0625,0.001160367352393,0,,,False,False,False,norm
990,990,2018-07-09 12:05:57.911,1390,1390,1390,up,1,0.518547755418065,0.332841514070585,-1.066406,-0.065508368267958,0,,,False,False,False,norm
991,991,2018-07-09 12:05:57.953,1391,1391,1391,up,1,0.443620767805589,0.479624265824832,-1.066406,-0.137145122483418,0,,,False,False,False,norm
992,992,2018-07-09 12:05:57.994,1392,1392,1392,up,1,0.430371336085156,0.53424802883297,-1.066406,-0.194075308832356,0,,,False,False,False,norm
993,993,2018-07-09 12:05:58.036,1393,1393,1393,up,1,0.461542948782704,0.458355733991714,-1.070313,-0.220228211424174,0,,,False,False,False,norm
994,994,2018-07-09 12:05:58.078,1394,1394,1394,up,1,0.466981319673197,0.288626851735261,-1.066406,-0.210905280844695,0,,,False,False,False,norm
995,995,2018-07-09 12:05:58.119,1395,1395,1395,up,1,0.354829470455677,0.100228095285575,-1.066406,-0.176709211089192,0,,,False,False,False,norm
996,996,2018-07-09 12:05:58.161,1396,1396,1396,up,1,0.045255722848734,-0.051594088516204,-1.066406,-0.138245266049947,0,,,False,False,False,norm
997,997,2018-07-09 12:05:58.203,1397,1397,1397,up,1,-0.472630968080829,-0.147404939361663,-1.0625,-0.11662202908928,0,,,False,False,False,norm
998,998,2018-07-09 12:05:58.244,1398,1398,1398,up,1,-1.08804617998701,-0.193742852633629,-1.066406,-0.124231640069216,0,,,False,False,False,norm
999,999,2018-07-09 12:05:58.286,1399,1399,1399,up,1,-1.59835494209256,-0.202748335435055,-1.066406,-0.160242207230001,0,,,False,False,False,norm
1000,1000,2018-07-09 12:05:58.328,1400,1400,1400,up,1,-1.82808612271523,-0.175024259068608,-1.066406,-0.215675436299572,0,,,False,False,False,norm
